USER_ID,MYID,ACCOUNT,NAME,ORGANIZE_ID,ORGANIZE_NAME,DUTY_ID,TITLE_ID,PASSWORD,EMAIL,LANG,THEME,FIRST_VISIT,PREVIOUS_VISIT,LAST_VISITS,LOGIN_COUNT,ISEMPLOYEE,STATUS,IP,DESCRIPTION,QUESTION_ID,ANSWER,ISONLINE,CREATED,LASTMOD,CREATER,MODIFYER,TEL,stuNo,qq,weixin,meal_arithmetic_id,arithmetic_name,sex,poo,address,age
1113,,唐雅嘉,a138,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/15 17:54,,2016/8/31 21:41,,,,,,,,,2014/2/15 17:54,,1070,,18688880313,2017138,,,,,女,广东广州,广州,21
1127,,余江涛,a152,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/16 12:19,,2016/8/28 21:02,,,,,,,,,2014/9/16 12:19,,1070,,18688880218,2017152,,,,,男,广东潮汕,广州,21
1134,,陆宇弛,a159,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/1/28 12:06,,2016/8/27 20:07,,,,,,,,,2014/1/28 12:06,,1070,,18688880320,2017159,,,,,男,广东广州,广州,25
1142,,蓝振国,a167,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/21 12:26,,2016/8/21 18:16,,,,,,,,,2014/11/21 12:26,,1070,,18688880223,2017167,,,,,男,安徽淮南,广州,44
1148,,卓亚萍,a173,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/9/9 20:07,,2016/8/25 17:39,,,,,,,,,2015/9/9 20:07,,1070,,18688880225,2017173,,,,,女,江西九江,广州,24
1155,,习一冰,a180,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/17 18:04,,2016/8/31 21:25,,,,,,,,,2015/7/17 18:04,,1070,,18688880327,2017180,,,,,男,湖南常德,广州,48
1158,,艾小金,a183,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/15 19:46,,2016/8/24 19:12,,,,,,,,,2014/7/15 19:46,,1070,,18688880328,2017183,,,,,女,广西北海,广州,44
1165,,沈飞,a190,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/3 17:54,,2016/8/14 21:41,,,,,,,,,2014/7/3 17:54,,1070,,18688880131,2017190,,,,,男,广东深圳,广州,42
1083,,张记宝,a108,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/12/18 17:00,,2016/8/28 18:03,,,,,,,,,2014/12/18 17:00,,1070,,18688880303,2017108,,,,,男,广东深圳,广州,22
1089,,王静宇,a114,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/5/8 13:25,,2016/8/31 21:24,,,,,,,,,2015/5/8 13:25,,1070,,18688880305,2017114,,,,,男,广东广州,广州,21
1097,,陈力,a122,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/2/24 12:55,,2016/8/31 13:29,,,,,,,,,2015/2/24 12:55,,1070,,18688880208,2017122,,,,,男,广东茂名,广州,27
1108,,李海峰,a133,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/11/11 12:25,,2016/8/30 11:16,,,,,,,,,2015/11/11 12:25,,1070,,18688880112,2017133,,,,,男,广西,广州,21
1145,,俞子昕,a170,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/19 13:41,,,,,,,,,,,2015/7/19 13:41,,1070,,18688880224,2017170,,,,,女,福建厦门,广州,43
1084,,吴秋雨,a109,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/13 21:53,,2016/8/30 19:25,,,,,,,,,2015/10/13 21:53,,1070,,18688880104,2017109,,,,,女,广西,广州,21
1092,,屈俊,a117,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/18 12:42,,2016/8/29 19:08,,,,,,,,,2015/12/18 12:42,,1070,,18688880306,2017117,,,,,男,浙江,广州,23
1098,,陈慧茹,a123,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/20 18:22,,2016/8/29 21:27,,,,,,,,,2015/6/20 18:22,,1070,,18688880308,2017123,,,,,女,重庆,广州,27
1102,,关凯月,a127,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/21 19:39,,2016/8/31 18:05,,,,,,,,,2015/7/21 19:39,,1070,,18688880110,2017127,,,,,女,广西,广州,23
1085,,吴冬雨,a110,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/15 17:03,,2016/8/28 17:46,,,,,,,,,2015/3/15 17:03,,1070,,18688880204,2017110,,,,,女,广西,广州,22
1093,,李围围,a118,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/13 19:32,,2016/8/28 21:10,,,,,,,,,2014/7/13 19:32,,1070,,18688880107,2017118,,,,,女,广东潮汕,广州,22
1105,,黄哲,a130,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/15 13:12,,2016/8/30 20:14,,,,,,,,,2015/3/15 13:12,,1070,,18688880111,2017130,,,,,男,广西南宁,广州,22
1107,,黄曼玉,a132,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/22 17:40,,2016/8/29 19:06,,,,,,,,,2014/6/22 17:40,,1070,,18688880311,2017132,,,,,女,广东深圳,广州,22
1109,,李达明,a134,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/8 18:04,,2016/8/27 20:29,,,,,,,,,2014/4/8 18:04,,1070,,18688880212,2017134,,,,,男,广西,广州,22
1111,,唐丹丹,a136,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/1 19:55,,2016/8/28 12:49,,,,,,,,,2014/3/1 19:55,,1070,,18688880113,2017136,,,,,女,广西南宁,广州,21
1112,,唐轩,a137,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/20 21:06,,2016/8/28 13:52,,,,,,,,,2015/8/20 21:06,,1070,,18688880213,2017137,,,,,男,广东,广州,30
1114,,曾耀扬,a139,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/12 20:30,,2016/8/27 20:48,,,,,,,,,2014/6/12 20:30,,1070,,18688880114,2017139,,,,,男,广东广州,广州,21
1115,,曾慧,a140,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/30 12:58,,2016/8/21 21:42,,,,,,,,,2014/6/30 12:58,,1070,,18688880214,2017140,,,,,女,浙江,广州,22
1117,,黄可颐,a142,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/5/11 17:57,,2016/8/28 11:20,,,,,,,,,2015/5/11 17:57,,1070,,18688880115,2017142,,,,,女,广东潮汕,广州,22
1118,,黄青芸,a143,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/17 20:09,,2016/8/31 18:40,,,,,,,,,2015/12/17 20:09,,1070,,18688880215,2017143,,,,,女,广东潮汕,广州,21
1128,,余思言,a153,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/21 12:21,,2016/8/31 17:50,,,,,,,,,2015/12/21 12:21,,1070,,18688880318,2017153,,,,,女,广东潮汕,广州,27
1129,,夏雪,a154,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/28 21:28,,2016/8/31 18:28,,,,,,,,,2015/12/28 21:28,,1070,,18688880119,2017154,,,,,女,浙江,广州,27
1131,,夏晴,a156,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/18 19:46,,2016/8/28 19:25,,,,,,,,,2014/7/18 19:46,,1070,,18688880319,2017156,,,,,女,广东潮汕,广州,27
1132,,陆涛,a157,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/16 19:21,,2016/8/30 18:13,,,,,,,,,2014/8/16 19:21,,1070,,18688880120,2017157,,,,,男,新疆,广州,21
1143,,蓝娜,a168,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/3 18:26,,2016/8/28 19:07,,,,,,,,,2014/11/3 18:26,,1070,,18688880323,2017168,,,,,女,安徽黄山,广州,46
1144,,俞亚萍,a169,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/26 20:01,,,,,,,,,,,2014/11/26 20:01,,1070,,18688880124,2017169,,,,,女,福建福州,广州,31
1146,,俞金元,a171,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/11 11:27,,,,,,,,,,,2014/8/11 11:27,,1070,,18688880324,2017171,,,,,男,福建泉州,广州,48
1147,,卓永梅,a172,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/2/17 13:17,,2016/8/28 13:06,,,,,,,,,2015/2/17 13:17,,1070,,18688880125,2017172,,,,,女,江西南昌,广州,43
1149,,卓权汉,a174,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/3 12:09,,2016/8/28 21:59,,,,,,,,,2014/4/3 12:09,,1070,,18688880325,2017174,,,,,男,湖北武汉,广州,28
1150,,冷亮,a175,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/23 21:08,,2016/8/28 20:34,,,,,,,,,2014/2/23 21:08,,1070,,18688880126,2017175,,,,,男,湖北黄石,广州,42
1152,,冷子彭,a177,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/1 11:52,,2016/8/28 21:29,,,,,,,,,2014/3/1 11:52,,1070,,18688880326,2017177,,,,,男,湖南怀化,广州,25
1153,,习有汐,a178,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/5/15 13:40,,2016/8/28 17:06,,,,,,,,,2015/5/15 13:40,,1070,,18688880127,2017178,,,,,男,湖南湘西,广州,44
1156,,艾文茜,a181,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/24 17:43,,2016/8/25 19:56,,,,,,,,,2014/4/24 17:43,,1070,,18688880128,2017181,,,,,女,广西梧州,广州,40
1157,,艾少雄,a182,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/27 20:46,,2016/8/20 18:29,,,,,,,,,2014/9/27 20:46,,1070,,18688880228,2017182,,,,,男,广西贺州,广州,35
1159,,刘斌义,a184,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/20 11:27,,2016/8/27 12:02,,,,,,,,,2014/11/20 11:27,,1070,,18688880129,2017184,,,,,女,海南海口,广州,20
1160,,刘东方,a185,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/4 13:01,,2016/8/28 19:28,,,,,,,,,2015/10/4 13:01,,1070,,18688880229,2017185,,,,,男,广东潮州,广州,39
1162,,刘爱梅,a187,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/12/18 18:24,,2016/8/27 21:56,,,,,,,,,2014/12/18 18:24,,1070,,18688880130,2017187,,,,,女,广东中山,广州,49
1163,,沈瑶,a188,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/28 11:03,,2016/8/28 19:58,,,,,,,,,2015/8/28 11:03,,1070,,18688880230,2017188,,,,,女,广东佛山,广州,33
1166,,张大鹏,a191,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/24 13:49,,2016/8/30 18:06,,,,,,,,,2014/8/24 13:49,,1070,,18688880231,2017191,,,,,男,广东深圳,广州,22
1167,,张娜,a192,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/5/19 17:15,,2016/8/21 18:58,,,,,,,,,2014/5/19 17:15,,1070,,18688880331,2017192,,,,,女,广东广州,广州,28
1120,,朱倩雪,a145,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/1 18:19,,2016/8/27 13:40,,,,,,,,,2014/10/1 18:19,,1070,,18688880116,2017145,,,,,女,广东广州,广州,27
1135,,方祥文,a160,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/14 12:25,,2016/8/31 18:05,,,,,,,,,2015/8/14 12:25,,1070,,18688880121,2017160,,,,,男,江苏南京,广州,40
1121,,朱亦可,a146,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/18 17:26,,2016/8/28 21:59,,,,,,,,,2015/10/18 17:26,,1070,,18688880216,2017146,,,,,男,广东广州,广州,27
1136,,方茹君,a161,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/4/30 21:07,,2016/8/21 19:09,,,,,,,,,2015/4/30 21:07,,1070,,18688880221,2017161,,,,,女,江苏常州,广州,24
1122,,朱钰,a147,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/5 20:13,,2016/8/27 19:22,,,,,,,,,2014/6/5 20:13,,1070,,18688880316,2017147,,,,,女,广东广州,广州,21
1137,,方伟,a162,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/5/8 17:56,,2016/8/22 18:24,,,,,,,,,2015/5/8 17:56,,1070,,18688880321,2017162,,,,,男,江苏南通,广州,26
1123,,周东平,a148,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/10 11:55,,2016/8/7 18:58,,,,,,,,,2014/10/10 11:55,,1070,,18688880117,2017148,,,,,男,浙江,广州,27
1138,,冯少煌,a163,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/7 13:24,,2016/8/27 19:15,,,,,,,,,2015/10/7 13:24,,1070,,18688880122,2017163,,,,,男,浙江杭州,广州,50
1124,,周钰彤,a149,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/11/10 11:31,,2016/8/27 13:44,,,,,,,,,2015/11/10 11:31,,1070,,18688880217,2017149,,,,,女,浙江,广州,27
1139,,冯颖,a164,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/5/25 21:19,,2016/8/6 17:20,,,,,,,,,2015/5/25 21:19,,1070,,18688880222,2017164,,,,,男,浙江丽水,广州,40
1125,,周子轩,a150,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/1/6 19:02,,2016/8/14 17:59,,,,,,,,,2014/1/6 19:02,,1070,,18688880317,2017150,,,,,男,浙江,广州,21
1140,,冯晓婷,a165,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/5/31 19:39,,2016/8/14 12:14,,,,,,,,,2014/5/31 19:39,,1070,,18688880322,2017165,,,,,女,浙江宁波,广州,39
1126,,余佳欣,a151,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/17 19:22,,2016/8/27 11:15,,,,,,,,,2015/6/17 19:22,,1070,,18688880118,2017151,,,,,女,浙江,广州,27
1141,,蓝梦琳,a166,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/29 18:54,,2016/8/21 19:22,,,,,,,,,2014/9/29 18:54,,1070,,18688880123,2017166,,,,,女,安徽合肥,广州,40
1070,,l老师,teacher17,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/16 12:12,,,,,,,,,,,2015/6/16 12:12,2017/8/7 11:45,1,1,,,,,,,,,,
1071,,张耀宇,a200,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/4/2 17:00,,,,,,,,,,,2015/4/2 17:00,,1070,,18688880150,2017200,,,,,男,广东广州,深圳,21
1072,,李慧,a201,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/11 20:45,,,,,,,,,,,2014/6/11 20:45,,1070,,18688880151,2017201,,,,,女,广东广州,东莞,21
1073,,胡泰盎,a202,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/9/1 18:39,,,,,,,,,,,2015/9/1 18:39,,1070,,18688880152,2017202,,,,,男,广东广州,深圳,22
1074,,孙韦迦,a203,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/5/23 12:24,,,,,,,,,,,2014/5/23 12:24,,1070,,18688880153,2017203,,,,,女,广东广州,东莞,23
1075,,赵子桐,a204,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/9 21:26,,,,,,,,,,,2014/3/9 21:26,,1070,,18688880154,2017204,,,,,男,山西太原,深圳,26
1076,,张兰欣,a205,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/29 17:19:19,,,,,,,,,,,2014/2/9 17:19,,1070,,18688880155,2017205,,,,,女,河南郑州,东莞,30
1077,,李霖,a206,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/6/6 11:07,,,,,,,,,,,2015/6/6 11:07,,1070,,18688880156,2017206,,,,,男,广东佛山,深圳,34
1078,,赵紫睿,a207,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/12 18:59,,,,,,,,,,,2015/10/12 18:59,,1070,,18688880157,2017207,,,,,女,湖南长沙,东莞,34
1079,,胡连华,a208,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/13 17:35,,,,,,,,,,,2014/11/13 17:35,,1070,,18688880158,2017208,,,,,女,广西柳州,深圳,36
1080,,孙婷媛,a209,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/12 11:49,,,,,,,,,,,2014/6/12 11:49,,1070,,18688880159,2017209,,,,,女,海南海口,东莞,47
1081,,王小雅,a210,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/23 19:23,,,,,,,,,,,2015/3/23 19:23,,1070,,18688880160,2017210,,,,,女,山西太原,深圳,48
1082,,赵佳缘,a211,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/5 13:48,,,,,,,,,,,2015/3/5 13:48,,1070,,18688880161,2017211,,,,,男,广东佛山,东莞,41
1083,,王文凯,a212,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/4 12:18,,,,,,,,,,,2014/10/4 12:18,,1070,,18688880162,2017212,,,,,男,广东广州,东莞,45
1084,,张靖雯,a213,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/12/6 21:16,,2016/8/14 19:49,,,,,,,,,2015/12/6 21:16,,1070,,18688880163,2017213,,,,,女,湖南长沙,广州,41
1085,,胡建,a214,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/26 17:27,,2016/8/15 19:15,,,,,,,,,2015/3/26 17:27,,1070,,18688880164,2017214,,,,,男,河南郑州,佛山,47
1086,,孙焕欢,a215,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/6 12:30,,2016/8/7 12:49,,,,,,,,,2014/9/6 12:30,,1070,,18688880165,2017215,,,,,女,江苏南通,广州,40
1087,,王立鑫,a216,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/23 17:34,,2016/8/9 12:20,,,,,,,,,2015/8/23 17:34,,1070,,18688880166,2017216,,,,,女,浙江丽水,佛山,39
1088,,赵志刚,a217,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/26 12:11,,2016/8/13 18:39,,,,,,,,,2015/10/26 12:11,,1070,,18688880167,2017217,,,,,男,湖南湘西,广州,48
1089,,陈鸿玲,a218,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/1/24 11:56,,2016/8/14 21:35,,,,,,,,,2015/1/24 11:56,,1070,,18688880168,2017218,,,,,女,安徽淮南,佛山,48
1090,,李子辰,a219,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/19 21:40,,2016/8/15 21:07,,,,,,,,,2014/9/19 21:40,,1070,,18688880169,2017219,,,,,男,福建泉州,广州,42
1091,,魏致远,a220,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/10 17:32,,2016/8/8 20:03,,,,,,,,,2014/10/10 17:32,,1070,,18688880170,2017220,,,,,男,安徽淮南,佛山,49
1092,,胡宇凯,a221,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/11/12 20:21,,2016/8/6 21:13,,,,,,,,,2014/11/12 20:21,,1070,,18688880171,2017221,,,,,男,河南郑州,广州,36
1093,,韩雨熙,a222,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/4/26 11:14,,2016/8/13 20:43,,,,,,,,,2015/4/26 11:14,,1070,,18688880172,2017222,,,,,女,安徽合肥,佛山,29
1094,,孙熙凯,a223,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/1/15 13:12,,2016/8/12 18:05,,,,,,,,,2015/1/15 13:12,,1070,,18688880173,2017223,,,,,男,安徽淮南,广州,20
1095,,赵颖,a224,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/4 20:26,,2016/8/11 18:16,,,,,,,,,2014/10/4 20:26,,1070,,18688880174,2017224,,,,,女,广西南宁,佛山,45
1096,,张桀诰,a225,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/12/6 18:05,,2016/8/13 21:57,,,,,,,,,2014/12/6 18:05,,1070,,18688880175,2017225,,,,,男,湖南怀化,广州,48
1097,,于宏伟,a226,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/10/8 17:11,,2016/8/15 18:34,,,,,,,,,2015/10/8 17:11,,1070,,18688880176,2017226,,,,,男,广东佛山,佛山,21
1098,,赵月涵,a227,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/6/16 11:05,,2016/8/19 18:49,,,,,,,,,2014/6/16 11:05,,1070,,18688880177,2017227,,,,,女,河南郑州,广州,34
1099,,王梓皓,a228,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/9 18:48,,2016/8/9 20:04,,,,,,,,,2014/7/9 18:48,,1070,,18688880178,2017228,,,,,女,广西北海,佛山,48
1100,,白云娥,a229,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/9 18:25,,2016/8/10 12:10,,,,,,,,,2015/8/9 18:25,,1070,,18688880179,2017229,,,,,女,新疆,广州,35
1101,,胡子萱,a230,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/3 20:12,,2016/8/27 17:15,,,,,,,,,2014/9/3 20:12,,1070,,18688880180,2017230,,,,,女,广东中山,佛山,27
1102,,陈钰颖,a231,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/10/20 17:55,,2016/8/18 20:49,,,,,,,,,2014/10/20 17:55,,1070,,18688880181,2017231,,,,,男,山西太原,广州,44
1103,,赵致远,a232,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/1/27 19:45,,2016/8/19 20:29,,,,,,,,,2014/1/27 19:45,,1070,,18688880182,2017232,,,,,男,海南海口,佛山,46
1104,,孙天齐,a233,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/13 19:29,,,,,,,,,,,2015/7/13 19:29,,1070,,18688880183,2017233,,,,,男,广东广州,广州,24
1105,,魏钰洁,a234,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/9/5 20:34,,2016/8/6 17:35,,,,,,,,,2014/9/5 20:34,,1070,,18688880184,2017234,,,,,女,福建厦门,佛山,36
1106,,张晋耀,a235,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/5/27 18:57,,2016/8/7 19:34,,,,,,,,,2014/5/27 18:57,,1070,,18688880185,2017235,,,,,男,浙江杭州,广州,23
1107,,胡尚娇,a236,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/7/17 20:04,,2016/8/17 18:07,,,,,,,,,2015/7/17 20:04,,1070,,18688880186,2017236,,,,,男,山西晋城,佛山,21
1108,,赵博涵,a237,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/1/12 17:39,,2016/8/12 19:05,,,,,,,,,2015/1/12 17:39,,1070,,18688880187,2017237,,,,,女,江苏南通,广州,29
1109,,李鸿崧,a238,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/3/24 19:08,,2016/8/13 13:25,,,,,,,,,2015/3/24 19:08,,1070,,18688880188,2017238,,,,,女,山东济南,佛山,43
1110,,白辰羲,a239,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/7 21:36,,2016/8/20 21:53,,,,,,,,,2014/4/7 21:36,,1070,,18688880189,2017239,,,,,男,广东中山,广州,44
1111,,陈西,a240,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/6 12:01,,2016/8/8 18:17,,,,,,,,,2014/4/6 12:01,,1070,,18688880190,2017240,,,,,男,广西柳州,佛山,49
1112,,王浩晨,a241,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/2 19:01,,2016/8/10 20:40,,,,,,,,,2014/7/2 19:01,,1070,,18688880191,2017241,,,,,男,安徽淮南,广州,45
1113,,赵宏文,a242,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/1/3 21:34,,2016/8/13 17:34,,,,,,,,,2014/1/3 21:34,,1070,,18688880192,2017242,,,,,男,广西南宁,佛山,42
1114,,邵昱笑,a243,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/1/6 12:19,,2016/8/13 20:01,,,,,,,,,2014/1/6 12:19,,1070,,18688880193,2017243,,,,,女,湖南岳阳,广州,20
1115,,孙雪雷,a244,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/12/20 12:29,,2016/8/4 18:52,,,,,,,,,2014/12/20 12:29,,1070,,18688880194,2017244,,,,,女,湖南湘西,佛山,36
1116,,张书仪,a245,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/7 19:56,,2016/8/6 18:15,,,,,,,,,2014/3/7 19:56,,1070,,18688880195,2017245,,,,,女,河南郑州,广州,39
1117,,钟煜宁,a246,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/2/26 11:11,,2016/8/10 11:09,,,,,,,,,2015/2/26 11:11,,1070,,18688880196,2017246,,,,,男,安徽合肥,佛山,22
1118,,胡蝶,a247,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/2/2 17:00,,2016/8/6 20:02,,,,,,,,,2015/2/2 17:00,,1070,,18688880197,2017247,,,,,女,广东佛山,广州,40
1119,,康雅欣,a248,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/9/4 21:09,,2016/8/2 12:58,,,,,,,,,2015/9/4 21:09,,1070,,18688880198,2017248,,,,,女,广东广州,佛山,45
1120,,孙辰旭,a249,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/3/3 12:06,,2016/8/6 21:38,,,,,,,,,2014/3/3 12:06,,1070,,18688880199,2017249,,,,,男,广东佛山,广州,36
1121,,赵传化,a250,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/1/8 21:57,,2016/8/7 17:42,,,,,,,,,2015/1/8 21:57,,1070,,18688880250,2017250,,,,,男,新疆,佛山,32
1122,,袁志杰,a251,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/8/10 17:54,,2016/8/14 20:36,,,,,,,,,2015/8/10 17:54,,1070,,18688880251,2017251,,,,,男,广东茂名,广州,27
1123,,王静文,a252,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2015/5/13 18:54,,2016/8/9 20:57,,,,,,,,,2015/5/13 18:54,,1070,,18688880252,2017252,,,,,女,广西北海,佛山,32
1124,,胡晗,a253,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/2/5 19:56,,2016/8/3 20:58,,,,,,,,,2014/2/5 19:56,,1070,,18688880253,2017253,,,,,男,江西九江,广州,34
1125,,赵光定,a254,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/4/21 13:04,,2016/8/13 11:06,,,,,,,,,2014/4/21 13:04,,1070,,18688880254,2017254,,,,,男,山西太原,佛山,21
1126,,陈予涵,a255,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/7/28 12:57,,2016/8/11 18:03,,,,,,,,,2014/7/28 12:57,,1070,,18688880255,2017255,,,,,女,湖南常德,广州,21
1127,,李亚梦,a256,330,统计17级,,,202cb962ac59075b964b07152d234b70,,,,2014/8/27 19:46,,2016/8/8 19:53,,,,,,,,,2014/8/27 19:46,,1070,,18688880256,2017256,,,,,女,福建厦门,佛山,29
